"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Info"
"1921","14.294757","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"1923","14.302687","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"1925","14.310761","1.7.3","host","USB","79","2001020000ff0f0000000000000000","URB_INTERRUPT in"
"1927","14.318987","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"1929","14.326761","1.7.3","host","USB","79","2001020000fe2f0000000000000000","URB_INTERRUPT in"
"1931","14.334764","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"1933","14.342681","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"1935","14.350763","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"1937","14.358861","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"1939","14.366765","1.7.3","host","USB","79","2001020000ff2f0000000000000000","URB_INTERRUPT in"
"1941","14.374692","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"1943","14.382763","1.7.3","host","USB","79","2001020000ff2f0000000000000000","URB_INTERRUPT in"
"1945","14.390693","1.7.3","host","USB","79","2001020000fe2f0000000000000000","URB_INTERRUPT in"
"1947","14.398686","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"1949","14.406687","1.7.3","host","USB","79","2001020000fd4f0000000000000000","URB_INTERRUPT in"
"1951","14.414683","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"1953","14.422989","1.7.3","host","USB","79","2001020000fe2f0000000000000000","URB_INTERRUPT in"
"1955","14.430888","1.7.3","host","USB","79","200102000000100000000000000000","URB_INTERRUPT in"
"1957","14.440879","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"1959","14.448951","1.7.3","host","USB","79","2001020000ff2f0000000000000000","URB_INTERRUPT in"
"1961","14.456683","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"1963","14.464827","1.7.3","host","USB","79","2001020000ff1f0000000000000000","URB_INTERRUPT in"
"1965","14.470683","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"1967","14.478760","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"1969","14.486765","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"1971","14.496954","1.7.3","host","USB","79","200102000000100000000000000000","URB_INTERRUPT in"
"1973","14.504772","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"1975","14.512857","1.7.3","host","USB","79","200102000000100000000000000000","URB_INTERRUPT in"
"1977","14.520868","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"1979","14.528833","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"1981","14.536864","1.7.3","host","USB","79","200102000001100000000000000000","URB_INTERRUPT in"
"1983","14.544684","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"1985","14.552873","1.7.3","host","USB","79","200102000000100000000000000000","URB_INTERRUPT in"
"1987","14.560871","1.7.3","host","USB","79","200102000001100000000000000000","URB_INTERRUPT in"
"1989","14.568967","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"1991","14.576858","1.7.3","host","USB","79","200102000001100000000000000000","URB_INTERRUPT in"
"1993","14.584684","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"1995","14.592856","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"1997","14.600673","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"1999","14.608660","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"2001","14.616958","1.7.3","host","USB","79","200102000003200000000000000000","URB_INTERRUPT in"
"2003","14.624638","1.7.3","host","USB","79","200102000003200000000000000000","URB_INTERRUPT in"
"2005","14.632940","1.7.3","host","USB","79","200102000004200000000000000000","URB_INTERRUPT in"
"2007","14.640673","1.7.3","host","USB","79","200102000003200000000000000000","URB_INTERRUPT in"
"2009","14.648894","1.7.3","host","USB","79","200102000003200000000000000000","URB_INTERRUPT in"
"2011","14.657027","1.7.3","host","USB","79","200102000003100000000000000000","URB_INTERRUPT in"
"2013","14.664910","1.7.3","host","USB","79","200102000003200000000000000000","URB_INTERRUPT in"
"2015","14.672849","1.7.3","host","USB","79","200102000003200000000000000000","URB_INTERRUPT in"
"2017","14.688869","1.7.3","host","USB","79","200102000003100000000000000000","URB_INTERRUPT in"
"2019","14.696839","1.7.3","host","USB","79","200102000003200000000000000000","URB_INTERRUPT in"
"2021","14.704685","1.7.3","host","USB","79","200102000004100000000000000000","URB_INTERRUPT in"
"2023","14.712694","1.7.3","host","USB","79","200102000004200000000000000000","URB_INTERRUPT in"
"2025","14.722765","1.7.3","host","USB","79","200102000005200000000000000000","URB_INTERRUPT in"
"2027","14.730758","1.7.3","host","USB","79","200102000006200000000000000000","URB_INTERRUPT in"
"2029","14.738652","1.7.3","host","USB","79","200102000005100000000000000000","URB_INTERRUPT in"
"2031","14.744816","1.7.3","host","USB","79","200102000005200000000000000000","URB_INTERRUPT in"
"2033","14.752691","1.7.3","host","USB","79","200102000004100000000000000000","URB_INTERRUPT in"
"2035","14.760964","1.7.3","host","USB","79","20010200000a300000000000000000","URB_INTERRUPT in"
"2037","14.770985","1.7.3","host","USB","79","200102000005100000000000000000","URB_INTERRUPT in"
"2039","14.778764","1.7.3","host","USB","79","200102000004100000000000000000","URB_INTERRUPT in"
"2041","14.786763","1.7.3","host","USB","79","200102000004100000000000000000","URB_INTERRUPT in"
"2043","14.794854","1.7.3","host","USB","79","200102000008300000000000000000","URB_INTERRUPT in"
"2045","14.802763","1.7.3","host","USB","79","200102000003100000000000000000","URB_INTERRUPT in"
"2047","14.810852","1.7.3","host","USB","79","200102000004100000000000000000","URB_INTERRUPT in"
"2049","14.818993","1.7.3","host","USB","79","200102000008200000000000000000","URB_INTERRUPT in"
"2051","14.826765","1.7.3","host","USB","79","200102000004100000000000000000","URB_INTERRUPT in"
"2053","14.834764","1.7.3","host","USB","79","200102000003100000000000000000","URB_INTERRUPT in"
"2055","14.842694","1.7.3","host","USB","79","200102000004100000000000000000","URB_INTERRUPT in"
"2057","14.850765","1.7.3","host","USB","79","200102000006200000000000000000","URB_INTERRUPT in"
"2059","14.858658","1.7.3","host","USB","79","200102000003100000000000000000","URB_INTERRUPT in"
"2061","14.866877","1.7.3","host","USB","79","200102000003100000000000000000","URB_INTERRUPT in"
"2063","14.874769","1.7.3","host","USB","79","200102000002100000000000000000","URB_INTERRUPT in"
"2065","14.882852","1.7.3","host","USB","79","200102000005200000000000000000","URB_INTERRUPT in"
"2067","14.890882","1.7.3","host","USB","79","200102000003100000000000000000","URB_INTERRUPT in"
"2069","14.898770","1.7.3","host","USB","79","200102000002100000000000000000","URB_INTERRUPT in"
"2071","14.906682","1.7.3","host","USB","79","200102000002100000000000000000","URB_INTERRUPT in"
"2073","14.914679","1.7.3","host","USB","79","200102000001100000000000000000","URB_INTERRUPT in"
"2075","14.922759","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"2077","14.930767","1.7.3","host","USB","79","200102000001000000000000000000","URB_INTERRUPT in"
"2079","14.938877","1.7.3","host","USB","79","200102000001100000000000000000","URB_INTERRUPT in"
"2081","14.946654","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"2083","14.954766","1.7.3","host","USB","79","200102000001100000000000000000","URB_INTERRUPT in"
"2085","14.962892","1.7.3","host","USB","79","200102000001100000000000000000","URB_INTERRUPT in"
"2087","14.970765","1.7.3","host","USB","79","200102000003400000000000000000","URB_INTERRUPT in"
"2089","14.978768","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"2091","14.986771","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"2093","14.994696","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"2095","15.002681","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"2097","15.012684","1.7.3","host","USB","79","200102000003200000000000000000","URB_INTERRUPT in"
"2099","15.020696","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"2101","15.028688","1.7.3","host","USB","79","200102000004400000000000000000","URB_INTERRUPT in"
"2103","15.034735","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"2105","15.042683","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"2107","15.050674","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"2109","15.060676","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"2111","15.068855","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"2113","15.076693","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"2115","15.084688","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"2117","15.092697","1.7.3","host","USB","79","200102000003400000000000000000","URB_INTERRUPT in"
"2119","15.100810","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"2121","15.108690","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"2123","15.116682","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"2125","15.124681","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"2127","15.132682","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"2129","15.140687","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"2131","15.148684","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"2133","15.156771","1.7.3","host","USB","79","200102000002300000000000000000","URB_INTERRUPT in"
"2135","15.164648","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"2137","15.172873","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"2139","15.180650","1.7.3","host","USB","79","200102000002200000000000000000","URB_INTERRUPT in"
"2141","15.188872","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"2143","15.196823","1.7.3","host","USB","79","200102000002400000000000000000","URB_INTERRUPT in"
"2145","15.204757","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"2147","15.212869","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"2149","15.220871","1.7.3","host","USB","79","200102000001400000000000000000","URB_INTERRUPT in"
"2151","15.228836","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"2153","15.236873","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"2155","15.244687","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"2157","15.252867","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"2159","15.260663","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"2161","15.268789","1.7.3","host","USB","79","200102000001200000000000000000","URB_INTERRUPT in"
"2163","15.276653","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"2165","15.286770","1.7.3","host","USB","79","200102000001300000000000000000","URB_INTERRUPT in"
"2167","15.294693","1.7.3","host","USB","79","200102000003800000000000000000","URB_INTERRUPT in"
"2169","15.302696","1.7.3","host","USB","79","200102000001500000000000000000","URB_INTERRUPT in"
"2171","15.308649","1.7.3","host","USB","79","200102000002500000000000000000","URB_INTERRUPT in"
"2173","15.316686","1.7.3","host","USB","79","200102000001500000000000000000","URB_INTERRUPT in"
"2175","15.324651","1.7.3","host","USB","79","200102000001400000000000000000","URB_INTERRUPT in"
"2177","15.332687","1.7.3","host","USB","79","200102000000400000000000000000","URB_INTERRUPT in"
"2179","15.342651","1.7.3","host","USB","79","200102000000300000000000000000","URB_INTERRUPT in"
"2181","15.350769","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"2183","15.358650","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"2185","15.366649","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"2187","15.374679","1.7.3","host","USB","79","2001020000ff2f0000000000000000","URB_INTERRUPT in"
"2189","15.382694","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"2191","15.390703","1.7.3","host","USB","79","2001020000ff2f0000000000000000","URB_INTERRUPT in"
"2193","15.398688","1.7.3","host","USB","79","200102000000200000000000000000","URB_INTERRUPT in"
"2195","15.406771","1.7.3","host","USB","79","2001020000ff3f0000000000000000","URB_INTERRUPT in"
"2197","15.414651","1.7.3","host","USB","79","2001020000ff3f0000000000000000","URB_INTERRUPT in"
"2199","15.422772","1.7.3","host","USB","79","2001020000fe3f0000000000000000","URB_INTERRUPT in"
"2201","15.430651","1.7.3","host","USB","79","2001020000fe3f0000000000000000","URB_INTERRUPT in"
"2203","15.438772","1.7.3","host","USB","79","2001020000fd3f0000000000000000","URB_INTERRUPT in"
"2205","15.446722","1.7.3","host","USB","79","2001020000fd3f0000000000000000","URB_INTERRUPT in"
"2207","15.454689","1.7.3","host","USB","79","2001020000fd3f0000000000000000","URB_INTERRUPT in"
"2209","15.462774","1.7.3","host","USB","79","2001020000fd2f0000000000000000","URB_INTERRUPT in"
"2211","15.470772","1.7.3","host","USB","79","2001020000fd2f0000000000000000","URB_INTERRUPT in"
"2213","15.478779","1.7.3","host","USB","79","2001020000fc2f0000000000000000","URB_INTERRUPT in"
"2215","15.486778","1.7.3","host","USB","79","2001020000fd2f0000000000000000","URB_INTERRUPT in"
"2217","15.494693","1.7.3","host","USB","79","2001020000fc1f0000000000000000","URB_INTERRUPT in"
"2219","15.502772","1.7.3","host","USB","79","2001020000fd1f0000000000000000","URB_INTERRUPT in"
"2221","15.510695","1.7.3","host","USB","79","2001020000fc2f0000000000000000","URB_INTERRUPT in"
"2223","15.518775","1.7.3","host","USB","79","2001020000fe1f0000000000000000","URB_INTERRUPT in"
"2225","15.526664","1.7.3","host","USB","79","2001020000fd1f0000000000000000","URB_INTERRUPT in"
"2227","15.534655","1.7.3","host","USB","79","2001020000fd1f0000000000000000","URB_INTERRUPT in"
"2229","15.542700","1.7.3","host","USB","79","2001020000fc1f0000000000000000","URB_INTERRUPT in"
"2231","15.550776","1.7.3","host","USB","79","2001020000fc1f0000000000000000","URB_INTERRUPT in"
"2233","15.558687","1.7.3","host","USB","79","2001020000fc1f0000000000000000","URB_INTERRUPT in"
"2235","15.566782","1.7.3","host","USB","79","2001020000fc1f0000000000000000","URB_INTERRUPT in"
"2237","15.576690","1.7.3","host","USB","79","2001020000fb1f0000000000000000","URB_INTERRUPT in"
"2239","15.584702","1.7.3","host","USB","79","2001020000fb1f0000000000000000","URB_INTERRUPT in"
"2241","15.592705","1.7.3","host","USB","79","2001020000fc1f0000000000000000","URB_INTERRUPT in"
"2243","15.598686","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"2245","15.608696","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"2247","15.616686","1.7.3","host","USB","79","2001020000fb1f0000000000000000","URB_INTERRUPT in"
"2249","15.624674","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"2251","15.632689","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"2253","15.640696","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"2255","15.648687","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"2257","15.656831","1.7.3","host","USB","79","2001020000fbffff00000000000000","URB_INTERRUPT in"
"2259","15.664865","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"2261","15.672884","1.7.3","host","USB","79","2001020000fbffff00000000000000","URB_INTERRUPT in"
"2263","15.680769","1.7.3","host","USB","79","2001020000fb0f0000000000000000","URB_INTERRUPT in"
"2265","15.688863","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
"2267","15.704695","1.7.3","host","USB","79","2001020000fc0f0000000000000000","URB_INTERRUPT in"
